Header Image Link,Article Code,Wikipedia Link,Name of Team,Team Code,Short Summary of Team,Location,Location article code,Established On,Association,Test Captain name,Test Captain image link,Test Captain article code,ODI Captain name,ODI Captain image link,ODI Captain article code,T20I Captain name,T20I Captain image link,T20I Captain article code,Coach Name,Coach image link,Coach article code,Venue Name,Venue Description,Venue Image Link,History Phase 1 Title,History Phase 1 Dates,History Phase 1 brief description,History Phase 1 Card 1 Title,History Phase 1 Card 1 URL ,History Phase 1 Card 1 brief description,History Phase 1 Card 1 article code,History Phase 1 Card 2 Title,History Phase 1 Card 2 URL ,History Phase 1 Card 2 brief description,History Phase 1 Card 2 article code,History Phase 1 Card 3 Title,History Phase 1 Card 3 URL ,History Phase 1 Card 3 brief description,History Phase 1 Card 3 article code,History Phase 2 Title,History Phase 2 Dates,History Phase 2 brief description,History Phase 2 Card 1 Title,History Phase 2 Card 1 URL ,History Phase 2 Card 1 brief description,History Phase 2 Card 1 article code,History Phase 2 Card 2 Title,History Phase 2 Card 2 URL ,History Phase 2 Card 2 brief description,History Phase 2 Card 2 article code,History Phase 2 Card 3 Title,History Phase 2 Card 3 URL ,History Phase 2 Card 3 brief description,History Phase 2 Card 3 article code,History Phase 3 Title,History Phase 3 Dates,History Phase 3 brief description,History Phase 3 Card 1 Title,History Phase 3 Card 1 URL ,History Phase 3 Card 1 brief description,History Phase 3 Card 1 article code,History Phase 3 Card 2 Title,History Phase 3 Card 2 URL ,History Phase 3 Card 2 brief description,History Phase 3 Card 2 article code,History Phase 3 Card 3 Title,History Phase 3 Card 3 URL ,History Phase 3 Card 3 brief description,History Phase 3 Card 3 article code,History Phase 4 Title,History Phase 4 Dates,History Phase 4 brief description,History Phase 4 Card 1 Title,History Phase 4 Card 1 URL ,History Phase 4 Card 1 brief description,History Phase 4 Card 1 article code,History Phase 4 Card 2 Title,History Phase 4 Card 2 URL ,History Phase 4 Card 2 brief description,History Phase 4 Card 2 article code,History Phase 4 Card 3 Title,History Phase 4 Card 3 URL ,History Phase 4 Card 3 brief description,History Phase 4 Card 3 article code,Player 1 Name,Player 1 Description,Player 1 Image URL ,Player 2 Name,Player 2 Description,Player 2 Image URL ,Player 3 Name,Player 3 Description,Player 3 Image URL ,Player 4 Name,Player 4 Description,Player 4 Image URL ,Achievement 1 Title  ,Achievement 1 Description,Achievement 1 Card Title,Achievement 1 Card Code,Achievement 2 Title  ,Achievement 2 Description,Achievement 2 Card Title,Achievement 2 Card Code,Achievement 3 Title  ,Achievement 3 Description,Achievement 3 Card Title,Achievement 3 Card Code,Achievement 4 Title  ,Achievement 4 Description,Achievement 4 Card Title,Achievement 4 Card Code,Achievement 1 Card URL,Achievement 2 Card URL,Achievement 3 Card URL,Achievement 4 Card URL,Sponsor Type 1 ,Sponsor  Type 1 name,Sponsor Type 1 Image URL ,Sponsor Type 2,Sponsor Type 2 Name,Sponsor Type 2 Image URL ,Sponsor Type 3,Sponsor Type 3 Name,Sponsor Type 3 Image URL ,Sponsor Type 4,Sponsor Type 4 Name,Sponsor Type 4 Image URL 
https://commons.wikimedia.org/wiki/File:Flagcricket.jpg,R1,https://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AF%E0%AE%A4%E0%AF%8D_%E0%AE%A4%E0%AF%81%E0%AE%9F%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE%E0%AE%9F%E0%AF%8D%E0%AE%9F_%E0%AE%85%E0%AE%A3%E0%AE%BF,இந்திய தேசிய கிரிக்கெட் அணி,R1,"இந்திய தேசிய கிரிக்கெட் அணியானது, டீம் இண்டியா மற்றும் மென் இன் ப்ளூ என்றும் வழங்கப்படுகிறது. ஐசிசி தரவரிசைப் பட்டியலில் இந்தியா டெஸ்ட் போட்டிகளில் முதல் இடத்திலும், சர்வதேச ஒரு நாள் போட்டி மற்றும் டி20ஐ-களில் இரண்டாவது இடத்திலும் உள்ளது. அணியின் தற்போதைய கேப்டன் விராட் கோலி மற்றும் தலைமைப் பயிற்சியாளர் ரவி சாஸ்திரி ஆவார்.",இந்தியா,G3,1926,இந்திய கிரிக்கெட் கட்டுப்பாட்டு வாரியம்,விராட் கோலி,https://commons.wikimedia.org/wiki/File:Virat..Kohli.jpg,O1,ரோஹித் ஷர்மா,https://commons.wikimedia.org/wiki/File:Rohit_Sharma_November_2016_(cropped).jpg,O3,விராட் கோலி,https://commons.wikimedia.org/wiki/File:Rohit_Sharma_November_2016_(cropped).jpg,O3,ரவி சாஸ்திரி,https://commons.wikimedia.org/wiki/File:RaviShastri.jpg,O21,வான்கடே மைதானம்,"மும்பையில் உள்ள வான்கடே மைதானத்தில் பல மிக முக்கியமான கிரிக்கெட் போட்டிகள் நடந்துள்ளன, 2011 கிரிக்கெட் உலகக் கோப்பை இறுதிப்போட்டியில் இலங்கையை 6 விக்கெட்டுகள் வித்தியாசத்தில் இந்திய அணி வீழ்த்தி வெற்றிபெற்றது மிகவும் குறிப்பிடத்தக்கது. இந்த மைதானத்தில்தான் சச்சின் டெண்டுல்கரின் சர்வதேச விளையாட்டின் கடைசி போட்டி நடந்தது.",https://commons.wikimedia.org/wiki/File:Wankhede_ICC_WCF.jpg,சர்வதேச ஒரு நாள் கிரிக்கெட் போட்டியில் தோன்றுதல்,1971 - 1983,"1971 ஆம் ஆண்டு சர்வதேச ஒரு நாள் (ODI) கிரிக்கெட்டின் அறிமுகம் கிரிக்கெட் உலகத்தில் ஒரு புதிய பரிமாணத்தை ஏற்படுத்தியது. சர்வதேச ஒரு நாள் போட்டிகளில் ஒரு வலுவிழந்த அணியாக தொடங்கிய இந்திய அணி, கிரிக்கெட் உலகக் கோப்பையின் முதல் இரண்டு காலங்களில் இரண்டாவது சுற்றுக்கே தகுதி பெறவில்லை.

இருப்பினும், கபில் தேவின் தலைமையிலான இந்திய அணி 1983 இல் நடந்த கிரிக்கெட் உலகக் கோப்பையில் அபிமான மற்றும் இரண்டு முறை வெற்றிபெற்ற வெஸ்ட் இன்டீஸ் அணியை லார்ட்ஸ் நகரில் இறுதிப் போட்டியில் ஒரு வலுவான பந்து வீச்சு மூலம் சிறப்பாக விளையாடி வெற்றிபெற்றது.",1983 உலகக் கோப்பை,https://en.wikipedia.org/wiki/1983_Cricket_World_Cup#/media/File:Prudential_Cup_83_logo.svg,1983 கிரிக்கெட் உலகக் கோப்பை (அதிகாரப்பூர்வமாக ப்ரூடென்ஷியல் கோப்பை '83) கிரிக்கெட் உலகக் கோப்பை போட்டியின் 3வது பதிப்பாகும். இங்கிலாந்து மற்றும் வேல்ஸில் நடந்த இந்தப் போட்டியில் இந்திய அணி வெற்றி பெற்றது.,P2,கபில் தேவ்,https://en.wikipedia.org/wiki/Kapil_Dev#/media/File:Kapil_Dev_at_Equation_sports_auction.jpg,"கபில் தேவ் கேப்டனாக இருந்தபோது, இந்திய கிரிக்கெட் அணி 1983 கிரிக்கெட் உலகக் கோப்பையை வென்றது. இவர், 2002 ஆம் நூற்றாண்டின் இந்திய கிரிக்கெட்டர் என்று விஸ்டன் பெயரிட்டது.",O6,,,,,20ஆம் நூற்றாண்டு இறுதியில்,1983-2000 ,"1987 உலகக் கோப்பை போட்டியை இந்தியாவும் பாகிஸ்தானும் சேர்ந்து நடத்தின, இங்கிலாந்து அல்லாமல் வேறொரு நாட்டில் போட்டி நடத்தப்பட்டது அதுவே முதன்முறையாகும். மீண்டும் இவர்கள் ஒன்றாகச் சேர்ந்து இலங்கையுடன் இணைந்து 1996 உலகக் கோப்பையை நடத்தினார்கள். 1989 மற்றும் 1990 இல் சச்சின் டெண்டுல்கர் மற்றும் அனில் கும்ப்ளே இந்திய அணியில் சேர்ந்து, அணியை இன்னும் முன்னேற்றினார்கள். இருப்பினும் 2000வது ஆண்டு முஹமது அசாருதீன் மற்றும் ஜடேஜா கிரிக்கெட் சூதாட்டத்தில் சம்பந்தப்பட்டு, விளையாடுவதிலிருந்து தடை செய்யப்பட்டதால் அணி பாதிக்கப்பட்டது.",1987 உலகக் கோப்பை,https://en.wikipedia.org/wiki/1987_Cricket_World_Cup#/media/File:1987_world_cup_logo.png,இந்தியாவும் பாகிஸ்தானும் இணைந்து நடத்திய 1987 உலகக் கோப்பையில் ஆஸ்திரேலிய அணி வெற்றி பெற்றது.,P16,1992 உலகக் கோப்பை,https://en.wikipedia.org/wiki/1992_Cricket_World_Cup#/media/File:World_Cup_1992_logo.svg,"1992 உலகக் கோப்பை ஆஸ்திரேலியா மற்றும் நியூசிலாந்தில் நடந்தது, அதில் பாகிஸ்தான் முதன்முறையாக வெற்றிபெற்றது",P17,1996 உலகக் கோப்பை,https://en.wikipedia.org/wiki/1996_Cricket_World_Cup#/media/File:Wills_World_Cup_1996.svg,"1996 உலகக் கோப்பை, பாகிஸ்தான் மற்றும் இந்தியா இரண்டாவது முறையாகவும், இலங்கை முதன்முறையாகவும் நடத்திய உலகக் கோப்பை ஆகும். இந்தப் போட்டியில் இலங்கை முதன்முறையாக வெற்றிபெற்றது.",P3,2000ஆம் ஆண்டுகளிலான முன்னேற்றங்கள்,2000-2007,"2000ஆம் ஆண்டிலிருந்து சவ்ரவ் கங்குலி தலைமை மற்றும் இந்தியாவின் முதல் வெளிநாட்டு பயிற்சியாளர் ஜான் ரைட் ஆலோசனையில் இந்திய அணியில் பெரிய அளவிலான முன்னேற்றம் ஏற்பட்டது. இதன் மூலம் 2003 உலகக் கோப்பையில் இறுதிப் போட்டி வரை செல்ல முடிந்தது, ஆனால் 2007 உலகக் கோப்பையில் குழு நிலையையே தாண்ட முடியவில்லை.",2003 உலகக் கோப்பை,https://en.wikipedia.org/wiki/2003_Cricket_World_Cup#/media/File:Cricket_World_Cup_Logo_2003.svg,2003 உலகக் கோப்பையை ஆப்பிரிக்கா முதன்முறையாக நடத்தியது. இதில் ஆஸ்திரேலிய அணி வெற்றி பெற்றது.,P5,2007 உலகக் கோப்பை,https://en.wikipedia.org/wiki/2007_Cricket_World_Cup#/media/File:2007_Cricket_World_Cup_logo.svg,2007 உலகக் கோப்பையை வெஸ்ட் இன்டீஸ் நடத்தியது. இதில் ஆஸ்திரேலிய அணி வெற்றி பெற்றது.,P6,,,,,தோனி தலைமையிலான வெற்றி,2007 - தற்போது,"அணியின் தலைமைப் பொறுப்பிலிருந்து டிராவிட் விலகிய பிறகு, ட்வென்டி20 மற்றும் சர்வதேச ஒரு நாள் போட்டி அணிக்கு தோனி கேப்டனாக நியமிக்கப்பட்டார். 2007 செப்டம்பர் மாதம் இந்தியா முதன்முதலாக ட்வென்டி20 உலகக் கோப்பையை வென்றது. மேலும் 2011 கிரிக்கெட் உலகக் கோப்பையை வென்றது. அதன் பிறகு 2013 சேம்பியன்ஸ் டிராஃபியையும் வென்றதால், கிரிக்கெட் வரலாற்றில் மூன்று முக்கியமான ஐசிசி டிராஃபிகளையும் வென்ற முதல் கேப்டன் என்ற பெருமையை தோனி பெற்றார்.",ஐசிசி டி20 உலகக் கோப்பை,https://en.wikipedia.org/wiki/ICC_T20_World_Cup#/media/File:ICC_World_Twenty20_Trophy.jpg,"முதல் ஐசிசி டி20 உலகக் கோப்பை தென்னாப்பிரிக்காவால் நடத்தப்பட்டது, அதில் இந்தியா வெற்றிபெற்றது",P9,2011 உலகக் கோப்பை,https://en.wikipedia.org/wiki/2011_Cricket_World_Cup#/media/File:2011_Cricket_World_Cup_Logo.svg,"இந்தியா, இலங்கை மற்றும் முதன்முறையாக பங்களாதேஷ் இணைந்து 2011 உலகக் கோப்பையை நடத்தின. இதில் இந்தியா வெற்றி பெற்றது",P7,ஐசிசி சேம்பியன்ஸ் டிராஃபி,https://en.wikipedia.org/wiki/ICC_Champions_Trophy#/media/File:ICC_Champions_Trophy_cricket_logo.png,2013ஆம் ஆண்டு இங்கிலாந்து மற்றும் வேல்ஸ் நடத்திய சேம்பியன்ஸ் டிராஃபியில் இந்தியா வென்றது,P10,அனில் கும்ப்ளே,,https://commons.wikimedia.org/wiki/File:Kumble_edited.jpg,சச்சின் டெண்டுல்கர்,சச்சின் டெண்டுல்கர் 2008 ஆம் ஆண்டு ஆஸ்திரேலியாவுக்கு எதிரான போட்டியில் தனது 38வது டெஸ்ட் சதத்தை அடித்தார். டெண்டுல்கர் பல உலகச் சாதனைகளைப் படைத்துள்ளார்.,https://commons.wikimedia.org/wiki/File:Sachin_Tendulkar_at_MRF_Promotion_Event.jpg,,,,,,,முச்சாதனை,"2013ஆம் ஆண்டு, எம்எஸ் தோனி கிரிக்கெட் வரலாற்றிலேயே மூன்று முக்கியமான ஐசிசி டிராஃபிக்களை (2011 ஐசிசி கிரிக்கெட் உலகக் கோப்பை, 2007-ல் ஐசிசி வேர்ல்டு ட்வென்டி20 மற்றும் 2013 ஆம் ஆண்டு ஐசிசி சேம்பியன்ஸ் டிராஃபி) வென்ற முதல் கேப்டன் என்ற பெருமையைப் பெற்றார்.",எம்எஸ் தோனி,O2,மண்ணின் மைந்தர்கள்,"2011 கிரிக்கெட் உலகக் கோப்பையில் இலங்கைக்கு எதிரான இறுதிப் போட்டியில் இந்தியா வெற்றிபெற்று, தனது சொந்த நாட்டில் கிரிக்கெட் உலகக் கோப்பையில் வென்ற முதல் நாடு என்ற பெருமையைப் பெற்றது",ஐசிசி கிரிக்கெட் உலகக் கோப்பை,P1,,,,,,,,,https://en.wikipedia.org/wiki/MS_Dhoni#/media/File:Mahendra_Singh_Dhoni_January_2016_(cropped).jpg,https://en.wikipedia.org/wiki/Cricket_World_Cup#/media/File:Icc_cricket_world_cup_trophy.jpg,,,கிட் தயாரிப்பாளர்,நைக்,https://commons.wikimedia.org/wiki/File:Logo_NIKE.svg,சட்டை ஸ்பான்சர்,ஒப்போ ,https://commons.wikimedia.org/wiki/File:OPPO_LOGO_2019.svg,,,,,,
https://en.wikipedia.org/wiki/File:Mumbai_Indians_Logo.svg,R7,https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AF%81%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AF%88_%E0%AE%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AF%E0%AE%A9%E0%AF%8D%E0%AE%B8%E0%AF%8D,மும்பை இண்டியன்ஸ்,R7,"மும்பை இண்டியன்ஸ், மகாராஷ்டிராவில் உள்ள மும்பை நகரத்தைத் தலைமையிடமாகக் கொண்ட ஒரு உரிமைபெற்ற கிரிக்கெட் அணி ஆகும். இது 2008 ஆம் ஆண்டு நிறுவப்பட்டது, மும்பை இண்டியன்ஸ் இண்டியன் பிரீமியர் லீகில் (ஐபிஎல்) விளையாடுவார்கள். இந்த அணி, இந்தியாவில் மிகப்பெரிய நிறுவனமான ரிலையன்ஸ் நிறுவனங்களுக்குச் சொந்தமானது.",மும்பை,G2,2008,இண்டியன் பிரீமியர் லீக்,,,,,,,ரோஹித் ஷர்மா,https://commons.wikimedia.org/wiki/File:Rohit_Sharma_November_2016_(cropped).jpg,O3,மஹேலா ஜெயவர்த்தனே,https://commons.wikimedia.org/wiki/File:Mahela_Jayawardene_3.JPG,O24,வான்கடே மைதானம்,"மும்பையில் உள்ள வான்கடே மைதானத்தில் பல மிக முக்கியமான கிரிக்கெட் போட்டிகள் நடந்துள்ளன, 2011 கிரிக்கெட் உலகக் கோப்பை இறுதிப்போட்டியில் இலங்கையை 6 விக்கெட்டுகள் வித்தியாசத்தில் இந்திய அணி வீழ்த்தி வெற்றிபெற்றது மிகவும் குறிப்பிடத்தக்கது. இந்த மைதானத்தில் தான் சச்சின் டெண்டுல்கரின் சர்வதேச விளையாட்டின் கடைசி போட்டி நடந்தது.",https://commons.wikimedia.org/wiki/File:Wankhede_ICC_WCF.jpg,ஆரம்ப காலங்களின் போராட்டம்,2008 - 2009,"2008 ஆம் ஆண்டு புள்ளிகள் அட்டவணையில் 5வது இடம் பிடித்தனர். 2009 இல், 7வது இடத்தைப் பிடித்தனர்.",ஐபிஎல் 2018,https://en.wikipedia.org/wiki/Indian_Premier_League#/media/File:Indian_Premier_League_Logo.png,2008 சீசன் இண்டியன் பிரீமியர் லீகின் தொடக்க சீசன் ஆகும். இதில் ராஜஸ்தான் ராயல்ஸ் வெற்றிபெற்றது.,P19,ஐபிஎல் 2009,https://en.wikipedia.org/wiki/Indian_Premier_League#/media/File:Indian_Premier_League_Logo.png,"2009 சீசன் தென்னாப்பிரிக்காவால் நடத்தப்பட்டது, அதில் டெக்கன் சார்ஜர்ஸ் வெற்றி பெற்றது",P20,,,,,வலுவான அணியாக வளர்ச்சி,2010 - 2012,"2010 சீசனில், முதன்முறையாக இறுதிப் போட்டி வரை சென்று சென்னை சூப்பர் கிங்க்ஸ் இடம் தோல்வி அடைந்தனர். 2011 சீசனில், அரையிறுதிப் போட்டிக்கு சென்று, இந்தியாவில் நடந்த 2011 சேம்பியன்ஸ் லீக் ட்வென்டி20 இல் பெங்களூர் அணியை வீழ்த்தி வெற்றி பெற்றனர். அதன் பிறகு 2012 சீசனில் புள்ளிகள் அட்டவணையில் மூன்றாவது இடத்தைப் பிடித்தனர்",ஐபிஎல் 2010,https://en.wikipedia.org/wiki/Indian_Premier_League#/media/File:Indian_Premier_League_Logo.png,2010 சீசனில் சென்னை சூப்பர் கிங்க்ஸ் வெற்றி பெற்றது,P12,ஐபிஎல் 2011,https://en.wikipedia.org/wiki/Indian_Premier_League#/media/File:Indian_Premier_League_Logo.png,2011 சீசனிலும் சென்னை சூப்பர் கிங்க்ஸ் அணியினர் இரண்டாவது முறையாக வெற்றிபெற்றனர்.,P13,ஐபிஎல் 2012,https://en.wikipedia.org/wiki/Indian_Premier_League#/media/File:Indian_Premier_League_Logo.png,2012 சீசனில் நடப்பு சேம்பியன்ஸான சென்னை அணியை இறுதிப் போட்டியில் வீழ்த்தி கொல்கத்தா நைட் ரைடர்ஸ் வெற்றிபெற்றனர் ,P21,ஐபிஎல் மற்றும் சிஎல்20 டபுள்,2013,"ரோஹித் ஷர்மா அணியில் தலைமைப் பொறுப்பை ஏற்றார். அனில் கும்ப்ளே, ஜான்ட்டி ரோட்ஸ் மற்றும் சச்சின் டெண்டுல்கர் போன்ற அனுபவம் வாய்ந்த வீரர்களின் ஆலோசனையுடன், இந்த அணி சென்னை சூப்பர் கிங்க்ஸ் அணியை இறுதிப் போட்டியில் வீழ்த்தி வென்றது. பெர்த் ஸ்கார்ச்சர்ஸை 33 ரன்கள் வித்தியாசத்தில் வீழ்த்தி, சாம்பியன்ஸ் லீகில் அவர்கள் வெற்றியைத் தொடர்ந்தனர்.",ஐபிஎல் 2013,https://en.wikipedia.org/wiki/Indian_Premier_League#/media/File:Indian_Premier_League_Logo.png,2013 சீசனில் மும்பை இண்டியன்ஸ் அணி வெற்றி பெற்றது,P22,ரோஹித் ஷர்மா,https://en.wikipedia.org/wiki/Rohit_Sharma#/media/File:Rohit_Sharma_November_2016_(cropped).jpg,ரோஹித் ஷர்மா கேப்டனாக நியமிக்கப்பட்டார்,O3,,,,,சாதனைகள்,2014 - தற்போது,"2014 சீசனில், மும்பை இண்டியன்ஸ் பிளே ஆஃப்க்கு முன்னேறியது, ஆனால் சென்னை சூப்பர் கிங்க்ஸ்க்கு எதிரான எலிமினேட்டர் சுற்றில் தோற்றது. 

2015 சீசனில், சென்னை சூப்பர் கிங்க்ஸ் அணியை 41 ரன்கள் வித்தியாசத்தில் வென்று, இரண்டாவது ஐபிஎல் பட்டத்தை வென்றனர்.

2016 சீசனில், 5வது இடத்தைப் பிடித்தனர். 

2017 சீசனில், ரைசிங் பூனே சூப்பர்ஜெய்ன்ட் அணியுடன் விறுவிறுப்பாக விளையாடி முடித்தது, ஐபிஎல் வரலாற்றிலேயே இதுவரை இதுதான் சிறந்த போட்டியாகும்.

2018 சீசனில், மீண்டும் 5வது இடத்தைப் பிடித்தனர்.",ஐபிஎல் 2014,https://en.wikipedia.org/wiki/Indian_Premier_League#/media/File:Indian_Premier_League_Logo.png,2014 சீசனை இந்தியா மற்றும் ஐக்கிய அரபு நாடுகள் நடத்தின. அதில் கொல்கத்தா நைட் ரைடர்ஸ் அணி வெற்றிபெற்றது,P23,ஐபிஎல் 2015,https://en.wikipedia.org/wiki/Indian_Premier_League#/media/File:Indian_Premier_League_Logo.png,2015 சீசனில் மும்பை இண்டியன்ஸ் அணி வெற்றிபெற்றது.,P24,ஐபிஎல் 2017,https://en.wikipedia.org/wiki/Indian_Premier_League#/media/File:Indian_Premier_League_Logo.png,2017 சீசனில் மும்பை இண்டியன்ஸ் அணி வெற்றிபெற்றது,P15,சச்சின் டெண்டுல்கர்,மும்பையின் நட்சத்திர வீரர் என்று அழைக்கப்பட்ட சச்சின் டெண்டுல்கர் 2012 சீசன் வரை அணியின் கேப்டனாக இருந்தார்.,https://commons.wikimedia.org/wiki/File:Sachin_Tendulkar_at_MRF_Promotion_Event.jpg,ரோஹித் ஷர்மா,"ரோஹித் ஷர்மா 2013 ஆம் ஆண்டு மும்பை இண்டியன்ஸ் அணியின் கேப்டன் ஆனார், அதன் பின் மூன்று ஐபிஎல் பட்டங்களை வென்றார்.",https://commons.wikimedia.org/wiki/File:Rohit_Sharma_November_2016_(cropped).jpg,லசித் மலிங்கா,"மும்பை இண்டியன்ஸ் அணியைச் சார்ந்த லசித் மலிங்கா ஐபிஎல் போட்டிகளில் ஒரு முன்னணி விக்கெட் கீப்பர் ஆவார், ஆரம்பத்திலிருந்து இதுவரை 150 விக்கெட்டுகள் எடுத்துள்ளார்.",https://commons.wikimedia.org/wiki/File:Lasith_Malinga_signing.jpg,,,,மூன்று வெற்றி,"2017 சீசனில் வென்ற பிறகு, மூன்று ஐபிஎல் பட்டங்களுடன் ஐபிஎல் வரலாற்றில் மும்பை இண்டியன்ஸ் அணி ஒரு மிக வெற்றி அணியாகியது. போட்டியில் விளையாடும் போதே, தங்களின் 100வது டி20 போட்டியிலும் வெற்றிபெற்ற முதல் அணி என்ற பெருமையைப் பெற்றனர்.",ஐபிஎல் 2017,P15,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Indian_Premier_League#/media/File:Indian_Premier_League_Logo.png,,,,கிட் தயாரிப்பாளர்,பெர்ஃபார்மேக்ஸ்,https://en.wikipedia.org/wiki/File:Performax_Logo.jpg,சட்டை ஸ்பான்சர்,சாம்சங்,https://commons.wikimedia.org/wiki/File:Samsung_wordmark.svg,,,,,,
